id_prod,price,categ,client_id,sex,birth,date,session_id,year_month
0_1476,15.66,0.0,c_6714,f,1968.0,2023-01-29 04:27:40.402058,s_333910,2023-01
0_1476,15.66,0.0,c_6714,f,1968.0,2021-08-31 17:48:32.222577,s_83213,2021-08
0_1476,15.66,0.0,c_6714,f,1968.0,2022-01-04 10:52:55.966703,s_144791,2022-01
0_1476,15.66,0.0,c_6714,f,1968.0,2023-02-15 22:44:42.376644,s_342143,2023-02
0_1476,15.66,0.0,c_6714,f,1968.0,2022-08-23 18:10:19.638850,s_257433,2022-08
0_1476,15.66,0.0,c_6714,f,1968.0,2022-03-22 03:03:33.315525,s_182573,2022-03
0_1476,15.66,0.0,c_6714,f,1968.0,2021-04-15 22:44:42.376644,s_21103,2021-04
0_1476,15.66,0.0,c_6714,f,1968.0,2022-03-15 22:44:42.376644,s_179673,2022-03
0_1476,15.66,0.0,c_6714,f,1968.0,2021-03-25 04:40:03.824988,s_11118,2021-03
0_1476,15.66,0.0,c_1609,m,1980.0,2022-01-01 01:47:34.653432,s_143152,2022-01
0_1476,15.66,0.0,c_1609,m,1980.0,2022-11-16 06:47:25.367426,s_298262,2022-11
0_1476,15.66,0.0,c_1609,m,1980.0,2022-10-11 14:33:57.560915,s_280972,2022-10
0_1476,15.66,0.0,c_1609,m,1980.0,2022-03-14 00:09:58.659837,s_178751,2022-03
0_1476,15.66,0.0,c_1609,m,1980.0,2021-12-04 04:07:24.398618,s_129119,2021-12
0_1476,15.66,0.0,c_1609,m,1980.0,2022-08-15 06:42:56.423800,s_253510,2022-08
0_1476,15.66,0.0,c_1609,m,1980.0,2022-10-01 13:09:18.859031,s_276199,2022-10
0_1476,15.66,0.0,c_1609,m,1980.0,2022-08-15 19:57:19.587686,s_253753,2022-08
0_1476,15.66,0.0,c_1609,m,1980.0,2021-12-14 00:09:58.659837,s_133981,2021-12
0_1476,15.66,0.0,c_1609,m,1980.0,2022-04-09 23:21:59.774372,s_191724,2022-04
0_1476,15.66,0.0,c_1609,m,1980.0,2021-12-18 17:02:57.567287,s_136329,2021-12
0_1476,15.66,0.0,c_1609,m,1980.0,2021-05-15 19:57:19.587686,s_34976,2021-05
0_1476,15.66,0.0,c_1609,m,1980.0,2021-04-12 12:52:16.355196,s_19550,2021-04
0_1476,15.66,0.0,c_1609,m,1980.0,2021-05-15 06:42:56.423800,s_34733,2021-05
0_1476,15.66,0.0,c_1609,m,1980.0,2021-09-02 15:43:32.564939,s_84079,2021-09
0_1476,15.66,0.0,c_1609,m,1980.0,2022-01-08 05:47:58.447711,s_146675,2022-01
0_1476,15.66,0.0,c_1609,m,1980.0,2021-05-11 14:33:57.560915,s_33061,2021-05
0_1476,15.66,0.0,c_1609,m,1980.0,2022-07-29 06:36:54.616166,s_245332,2022-07
0_1476,15.66,0.0,c_1609,m,1980.0,2021-03-05 10:01:37.955924,s_2047,2021-03
0_1476,15.66,0.0,c_1609,m,1980.0,2022-08-08 05:47:58.447711,s_250106,2022-08
0_1476,15.66,0.0,c_1609,m,1980.0,2021-07-09 23:21:59.774372,s_60182,2021-07
0_1476,15.66,0.0,c_1609,m,1980.0,2022-11-01 01:47:34.653432,s_290921,2022-11
0_1476,15.66,0.0,c_1609,m,1980.0,2021-03-28 12:01:32.267554,s_12601,2021-03
0_1476,15.66,0.0,c_1609,m,1980.0,2023-01-01 13:09:18.859031,s_320409,2023-01
0_1476,15.66,0.0,c_1609,m,1980.0,2022-03-11 14:33:57.560915,s_177661,2022-03
0_1476,15.66,0.0,c_1609,m,1980.0,2022-10-18 17:02:57.567287,s_284393,2022-10
0_1476,15.66,0.0,c_1609,m,1980.0,2022-10-21 04:33:05.417626,s_285705,2022-10
0_1476,15.66,0.0,c_1609,m,1980.0,2023-02-15 06:48:51.147229,s_341848,2023-02
0_1476,15.66,0.0,c_1609,m,1980.0,2021-03-01 13:09:18.859031,s_257,2021-03
0_1476,15.66,0.0,c_1609,m,1980.0,2022-03-15 06:48:51.147229,s_179378,2022-03
0_1476,15.66,0.0,c_1609,m,1980.0,2021-04-15 06:48:51.147229,s_20808,2021-04
0_1476,15.66,0.0,c_1609,m,1980.0,2022-02-26 04:35:18.290982,s_171004,2022-02
0_1476,15.66,0.0,c_1609,m,1980.0,2021-09-27 01:16:28.705210,s_96092,2021-09
0_1476,15.66,0.0,c_1609,m,1980.0,2021-12-10 14:28:53.930649,s_132317,2021-12
0_1476,15.66,0.0,c_1609,m,1980.0,2021-06-10 02:48:59.006825,s_46526,2021-06
0_1476,15.66,0.0,c_1609,m,1980.0,2022-03-21 04:33:05.417626,s_182157,2022-03
0_1476,15.66,0.0,c_1609,m,1980.0,2022-12-12 12:52:16.355196,s_310901,2022-12
0_1476,15.66,0.0,c_1609,m,1980.0,2021-07-21 04:33:05.417626,s_65109,2021-07
0_1476,15.66,0.0,c_1609,m,1980.0,2022-09-10 14:28:53.930649,s_266065,2022-09
0_1476,15.66,0.0,c_1609,m,1980.0,2022-07-22 09:02:28.080872,s_241999,2022-07
0_1476,15.66,0.0,c_1609,m,1980.0,2022-12-21 04:33:05.417626,s_315184,2022-12
0_1476,15.66,0.0,c_1609,m,1980.0,2022-12-08 18:17:53.104415,s_309066,2022-12
0_1476,15.66,0.0,c_1609,m,1980.0,2022-05-10 14:28:53.930649,s_206461,2022-05
0_1476,15.66,0.0,c_1609,m,1980.0,2022-12-01 13:09:18.859031,s_305547,2022-12
0_1476,15.66,0.0,c_1609,m,1980.0,2021-05-23 17:27:44.190462,s_38509,2021-05
0_1476,15.66,0.0,c_1609,m,1980.0,2021-03-16 06:47:25.367426,s_7006,2021-03
0_1476,15.66,0.0,c_1609,m,1980.0,2022-02-08 18:17:53.104415,s_162050,2022-02
0_1476,15.66,0.0,c_1609,m,1980.0,2021-04-22 09:02:28.080872,s_24068,2021-04
0_1476,15.66,0.0,c_1609,m,1980.0,2021-03-26 05:25:09.603587,s_11585,2021-03
0_1476,15.66,0.0,c_1609,m,1980.0,2021-03-29 06:36:54.616166,s_12985,2021-03
0_1476,15.66,0.0,c_1609,m,1980.0,2023-01-08 18:17:53.104415,s_323952,2023-01
0_1476,15.66,0.0,c_1609,m,1980.0,2022-08-02 15:43:32.564939,s_247366,2022-08
0_1476,15.66,0.0,c_1609,m,1980.0,2022-10-12 12:52:16.355196,s_281412,2022-10
0_1476,15.66,0.0,c_3454,m,1969.0,2021-07-01 05:17:40.748034,s_56259,2021-07
0_1476,15.66,0.0,c_3454,m,1969.0,2023-02-01 05:17:40.748034,s_335267,2023-02
0_1476,15.66,0.0,c_3454,m,1969.0,2022-06-08 11:38:08.006031,s_220659,2022-06
0_1476,15.66,0.0,c_3454,m,1969.0,2022-03-08 11:38:08.006031,s_176184,2022-03
0_1476,15.66,0.0,c_3454,m,1969.0,2021-06-08 11:38:08.006031,s_45782,2021-06
0_1476,15.66,0.0,c_3454,m,1969.0,2022-09-01 05:17:40.748034,s_261547,2022-09
0_512,15.74,0.0,c_3454,m,1969.0,2021-12-05 18:07:54.163155,s_129895,2021-12
0_512,15.74,0.0,c_3454,m,1969.0,2022-09-05 18:07:54.163155,s_263742,2022-09
0_512,15.74,0.0,c_3454,m,1969.0,2021-08-17 13:40:49.367001,s_76982,2021-08
0_512,15.74,0.0,c_3454,m,1969.0,2022-11-17 13:40:49.367001,s_298849,2022-11
1_466,15.81,1.0,c_4958,m,1999.0,2022-09-16 08:27:37.031796,s_268852,2022-09
1_466,15.81,1.0,c_4958,m,1999.0,2023-01-03 00:15:25.143201,s_321129,2023-01
1_466,15.81,1.0,c_4958,m,1999.0,2022-03-03 00:15:25.143201,s_173478,2022-03
1_466,15.81,1.0,c_4958,m,1999.0,2022-05-17 07:11:02.640409,s_209830,2022-05
1_466,15.81,1.0,c_4958,m,1999.0,2021-08-16 08:27:37.031796,s_76432,2021-08
1_466,15.81,1.0,c_4958,m,1999.0,2022-01-17 07:11:02.640409,s_151030,2022-01
1_466,15.81,1.0,c_4958,m,1999.0,2022-01-03 00:15:25.143201,s_144106,2022-01
1_466,15.81,1.0,c_4958,m,1999.0,2021-12-19 17:05:25.126388,s_136833,2021-12
1_466,15.81,1.0,c_6714,f,1968.0,2021-11-10 09:47:18.142526,s_117447,2021-11
1_466,15.81,1.0,c_6714,f,1968.0,2021-04-12 04:33:04.886395,s_19402,2021-04
1_466,15.81,1.0,c_6714,f,1968.0,2022-12-10 09:47:18.142526,s_309900,2022-12
1_466,15.81,1.0,c_6714,f,1968.0,2021-11-10 01:08:41.155951,s_117310,2021-11
1_466,15.81,1.0,c_6714,f,1968.0,2022-08-10 21:35:16.623075,s_251380,2022-08
1_466,15.81,1.0,c_6714,f,1968.0,2021-06-03 17:42:39.299039,s_43585,2021-06
1_466,15.81,1.0,c_6714,f,1968.0,2022-12-12 04:33:04.886395,s_310753,2022-12
1_466,15.81,1.0,c_6714,f,1968.0,2023-01-30 00:09:13.556284,s_334275,2023-01
1_466,15.81,1.0,c_6714,f,1968.0,2021-11-10 21:35:16.623075,s_117698,2021-11
1_466,15.81,1.0,c_6714,f,1968.0,2022-03-10 09:47:18.142526,s_177063,2022-03
1_466,15.81,1.0,c_6714,f,1968.0,2021-12-12 09:33:57.479477,s_133190,2021-12
1_466,15.81,1.0,c_6714,f,1968.0,2022-12-10 21:35:16.623075,s_310151,2022-12
1_466,15.81,1.0,c_6714,f,1968.0,2022-02-23 05:18:58.533286,s_169483,2022-02
1_466,15.81,1.0,c_6714,f,1968.0,2022-08-10 01:08:41.155951,s_250992,2022-08
1_466,15.81,1.0,c_6714,f,1968.0,2022-05-23 05:18:58.533286,s_212689,2022-05
1_466,15.81,1.0,c_6714,f,1968.0,2022-12-10 01:08:41.155951,s_309763,2022-12
1_466,15.81,1.0,c_6714,f,1968.0,2021-05-30 00:09:13.556284,s_41416,2021-05
1_466,15.81,1.0,c_6714,f,1968.0,2022-09-03 17:42:39.299039,s_262750,2022-09
1_466,15.81,1.0,c_6714,f,1968.0,2022-08-10 09:47:18.142526,s_251129,2022-08
1_466,15.81,1.0,c_6714,f,1968.0,2022-07-03 17:42:39.299039,s_233038,2022-07
1_466,15.81,1.0,c_6714,f,1968.0,2022-03-10 01:08:41.155951,s_176926,2022-03
1_466,15.81,1.0,c_6714,f,1968.0,2022-10-12 04:33:04.886395,s_281264,2022-10
1_466,15.81,1.0,c_6714,f,1968.0,2022-12-30 00:09:13.556284,s_319254,2022-12
1_466,15.81,1.0,c_6714,f,1968.0,2022-03-10 21:35:16.623075,s_177314,2022-03
1_466,15.81,1.0,c_1609,m,1980.0,2022-12-24 20:13:56.256560,s_316801,2022-12
1_466,15.81,1.0,c_1609,m,1980.0,2021-12-09 15:17:31.321766,s_131849,2021-12
1_466,15.81,1.0,c_1609,m,1980.0,2022-05-24 20:13:56.256560,s_213463,2022-05
1_466,15.81,1.0,c_1609,m,1980.0,2022-12-02 01:01:15.693570,s_305808,2022-12
1_466,15.81,1.0,c_1609,m,1980.0,2022-01-02 01:01:15.693570,s_143630,2022-01
1_466,15.81,1.0,c_1609,m,1980.0,2022-10-02 01:01:15.693570,s_276460,2022-10
1_466,15.81,1.0,c_1609,m,1980.0,2022-12-09 15:17:31.321766,s_309534,2022-12
1_466,15.81,1.0,c_1609,m,1980.0,2021-12-29 10:00:10.353806,s_141780,2021-12
1_466,15.81,1.0,c_1609,m,1980.0,2022-10-03 00:45:25.723255,s_276952,2022-10
1_466,15.81,1.0,c_1609,m,1980.0,2021-08-28 23:06:46.418628,s_82002,2021-08
1_466,15.81,1.0,c_1609,m,1980.0,2022-10-23 17:37:52.421705,s_286950,2022-10
1_466,15.81,1.0,c_1609,m,1980.0,2022-11-22 21:14:50.184425,s_301323,2022-11
1_466,15.81,1.0,c_1609,m,1980.0,2022-09-02 01:01:15.693570,s_261950,2022-09
1_466,15.81,1.0,c_1609,m,1980.0,2023-01-23 17:37:52.421705,s_331226,2023-01
1_466,15.81,1.0,c_1609,m,1980.0,2021-03-30 08:01:52.532472,s_13442,2021-03
1_466,15.81,1.0,c_1609,m,1980.0,2022-06-04 04:50:41.398035,s_218527,2022-06
1_466,15.81,1.0,c_1609,m,1980.0,2022-06-30 08:01:52.532472,s_231368,2022-06
1_466,15.81,1.0,c_1609,m,1980.0,2022-09-12 03:31:35.952482,s_266783,2022-09
1_466,15.81,1.0,c_1609,m,1980.0,2022-05-29 10:00:10.353806,s_215776,2022-05
1_466,15.81,1.0,c_1609,m,1980.0,2022-12-25 14:36:05.063820,s_317170,2022-12
1_466,15.81,1.0,c_1609,m,1980.0,2022-03-12 03:31:35.952482,s_177920,2022-03
1_466,15.81,1.0,c_1609,m,1980.0,2021-06-25 14:36:05.063820,s_53625,2021-06
1_466,15.81,1.0,c_1609,m,1980.0,2021-05-30 17:23:35.315318,s_41745,2021-05
1_466,15.81,1.0,c_1609,m,1980.0,2022-09-28 23:06:46.418628,s_274952,2022-09
1_466,15.81,1.0,c_1609,m,1980.0,2022-07-12 03:31:35.952482,s_237159,2022-07
1_466,15.81,1.0,c_1609,m,1980.0,2022-11-20 05:51:16.506160,s_300104,2022-11
1_466,15.81,1.0,c_1609,m,1980.0,2021-04-04 04:50:41.398035,s_15728,2021-04
1_466,15.81,1.0,c_1609,m,1980.0,2021-08-12 03:31:35.952482,s_74587,2021-08
1_466,15.81,1.0,c_1609,m,1980.0,2023-01-28 23:06:46.418628,s_333802,2023-01
1_466,15.81,1.0,c_1609,m,1980.0,2022-10-20 00:18:36.509634,s_285064,2022-10
1_466,15.81,1.0,c_1609,m,1980.0,2022-01-16 02:04:52.761628,s_150449,2022-01
1_466,15.81,1.0,c_1609,m,1980.0,2021-04-17 10:10:15.467103,s_21800,2021-04
1_466,15.81,1.0,c_1609,m,1980.0,2022-06-03 00:45:25.723255,s_217949,2022-06
1_466,15.81,1.0,c_1609,m,1980.0,2021-04-03 00:45:25.723255,s_15166,2021-04
1_466,15.81,1.0,c_1609,m,1980.0,2021-11-20 05:51:16.506160,s_122308,2021-11
1_466,15.81,1.0,c_1609,m,1980.0,2022-12-30 17:23:35.315318,s_319583,2022-12
1_466,15.81,1.0,c_1609,m,1980.0,2022-01-22 21:14:50.184425,s_153703,2022-01
1_466,15.81,1.0,c_1609,m,1980.0,2021-08-10 21:38:20.897062,s_74039,2021-08
1_466,15.81,1.0,c_1609,m,1980.0,2021-08-24 20:13:56.256560,s_80175,2021-08
1_466,15.81,1.0,c_1609,m,1980.0,2023-01-30 17:23:35.315318,s_334604,2023-01
1_466,15.81,1.0,c_1609,m,1980.0,2022-09-24 20:13:56.256560,s_272990,2022-09
1_466,15.81,1.0,c_1609,m,1980.0,2022-01-23 17:37:52.421705,s_154118,2022-01
1_466,15.81,1.0,c_1609,m,1980.0,2022-02-20 00:18:36.509634,s_167827,2022-02
1_466,15.81,1.0,c_1609,m,1980.0,2022-03-29 10:00:10.353806,s_186251,2022-03
1_466,15.81,1.0,c_3454,m,1969.0,2022-08-18 01:43:10.384509,s_254820,2022-08
1_466,15.81,1.0,c_3454,m,1969.0,2022-04-01 21:23:42.014489,s_187883,2022-04
1_466,15.81,1.0,c_3454,m,1969.0,2021-08-20 03:50:06.002666,s_78144,2021-08
1_466,15.81,1.0,c_3454,m,1969.0,2023-01-20 03:50:06.002666,s_329508,2023-01
1_466,15.81,1.0,c_3454,m,1969.0,2022-07-10 23:19:33.012414,s_236603,2022-07
1_466,15.81,1.0,c_3454,m,1969.0,2021-12-11 12:13:53.979131,s_132770,2021-12
1_466,15.81,1.0,c_3454,m,1969.0,2022-06-01 21:23:42.014489,s_217397,2022-06
1_466,15.81,1.0,c_3454,m,1969.0,2021-12-19 06:24:22.843162,s_136619,2021-12
1_466,15.81,1.0,c_3454,m,1969.0,2021-08-01 21:23:42.014489,s_70112,2021-08
1_466,15.81,1.0,c_3454,m,1969.0,2022-11-01 00:46:28.928240,s_290896,2022-11
1_466,15.81,1.0,c_3454,m,1969.0,2021-09-10 23:19:33.012414,s_87999,2021-09
1_466,15.81,1.0,c_3454,m,1969.0,2021-03-17 20:12:16.995195,s_7725,2021-03
1_466,15.81,1.0,c_3454,m,1969.0,2021-04-18 01:43:10.384509,s_22093,2021-04
1_466,15.81,1.0,c_3454,m,1969.0,2022-01-01 00:46:28.928240,s_143127,2022-01
1_466,15.81,1.0,c_3454,m,1969.0,2022-06-10 23:19:33.012414,s_221865,2022-06
1_466,15.81,1.0,c_3454,m,1969.0,2022-06-11 12:13:53.979131,s_222153,2022-06
1_466,15.81,1.0,c_3454,m,1969.0,2022-11-18 01:43:10.384509,s_299087,2022-11
1_466,15.81,1.0,c_3454,m,1969.0,2022-08-29 04:35:22.062644,s_260090,2022-08
1_466,15.81,1.0,c_3454,m,1969.0,2023-02-11 12:13:53.979131,s_340030,2023-02
1_466,15.81,1.0,c_3454,m,1969.0,2021-05-18 08:09:58.676304,s_36094,2021-05
1_466,15.81,1.0,c_3454,m,1969.0,2021-05-29 04:35:22.062644,s_41026,2021-05
1_166,15.81,1.0,c_4958,m,1999.0,2023-01-06 14:51:21.016357,s_322903,2023-01
1_166,15.81,1.0,c_4958,m,1999.0,2021-11-06 14:51:21.016357,s_115629,2021-11
1_166,15.81,1.0,c_6714,f,1968.0,2021-04-07 05:56:03.492908,s_17118,2021-04
1_166,15.81,1.0,c_6714,f,1968.0,2022-02-20 00:49:18.164315,s_167863,2022-02
1_166,15.81,1.0,c_6714,f,1968.0,2022-10-20 00:49:18.164315,s_285100,2022-10
1_166,15.81,1.0,c_3454,m,1969.0,2022-04-07 22:55:37.657910,s_190762,2022-04
1_166,15.81,1.0,c_3454,m,1969.0,2021-11-07 22:55:37.657910,s_116296,2021-11
1_166,15.81,1.0,c_3454,m,1969.0,2022-05-07 22:55:37.657910,s_205166,2022-05
0_506,15.81,0.0,c_6714,f,1968.0,2021-05-18 02:30:19.302982,s_35978,2021-05
0_506,15.81,0.0,c_1609,m,1980.0,2022-09-24 10:54:20.999738,s_272832,2022-09
0_506,15.81,0.0,c_1609,m,1980.0,2022-05-24 10:54:20.999738,s_213305,2022-05
0_506,15.81,0.0,c_1609,m,1980.0,2021-08-24 10:54:20.999738,s_80017,2021-08
0_506,15.81,0.0,c_1609,m,1980.0,2022-12-24 10:54:20.999738,s_316643,2022-12
0_506,15.81,0.0,c_3454,m,1969.0,2021-05-21 20:03:04.010150,s_37666,2021-05
0_506,15.81,0.0,c_3454,m,1969.0,2022-11-21 20:03:04.010150,s_300843,2022-11
0_2304,15.86,0.0,c_6714,f,1968.0,2022-04-06 21:16:46.844465,s_190202,2022-04
0_2304,15.86,0.0,c_6714,f,1968.0,2021-08-06 21:16:46.844465,s_72267,2021-08
0_2304,15.86,0.0,c_1609,m,1980.0,2021-05-07 15:12:36.721669,s_31201,2021-05
0_2304,15.86,0.0,c_1609,m,1980.0,2023-02-07 15:12:36.721669,s_338238,2023-02
0_2304,15.86,0.0,c_1609,m,1980.0,2022-07-07 15:12:36.721669,s_234999,2022-07
0_2304,15.86,0.0,c_1609,m,1980.0,2021-12-05 19:14:47.082324,s_129915,2021-12
0_2304,15.86,0.0,c_1609,m,1980.0,2022-09-05 19:14:47.082324,s_263762,2022-09
0_2304,15.86,0.0,c_1609,m,1980.0,2021-09-23 17:30:03.680151,s_94356,2021-09
0_2304,15.86,0.0,c_1609,m,1980.0,2021-04-23 12:49:53.827625,s_24613,2021-04
0_2304,15.86,0.0,c_1609,m,1980.0,2022-09-23 17:30:03.680151,s_272483,2022-09
0_2304,15.86,0.0,c_1609,m,1980.0,2022-10-07 15:12:36.721669,s_279098,2022-10
0_2304,15.86,0.0,c_1609,m,1980.0,2023-02-23 12:49:53.827625,s_345790,2023-02
0_2304,15.86,0.0,c_1609,m,1980.0,2022-03-23 17:30:03.680151,s_183408,2022-03
1_434,15.87,1.0,c_4958,m,1999.0,2022-11-25 22:14:05.201196,s_302759,2022-11
1_434,15.87,1.0,c_4958,m,1999.0,2022-01-25 22:14:05.201196,s_155178,2022-01
1_434,15.87,1.0,c_4958,m,1999.0,2022-11-30 12:20:03.757870,s_305042,2022-11
1_434,15.87,1.0,c_4958,m,1999.0,2021-06-25 06:33:38.027961,s_53452,2021-06
1_434,15.87,1.0,c_4958,m,1999.0,2021-09-30 12:20:03.757870,s_97922,2021-09
1_434,15.87,1.0,c_4958,m,1999.0,2021-12-06 22:28:48.556089,s_130483,2021-12
1_434,15.87,1.0,c_4958,m,1999.0,2021-11-18 04:15:31.410745,s_121308,2021-11
1_434,15.87,1.0,c_4958,m,1999.0,2023-02-25 22:14:05.201196,s_346905,2023-02
1_434,15.87,1.0,c_4958,m,1999.0,2021-11-25 07:58:39.676849,s_124769,2021-11
1_434,15.87,1.0,c_4958,m,1999.0,2023-01-25 07:58:39.676849,s_332073,2023-01
1_434,15.87,1.0,c_4958,m,1999.0,2022-12-25 06:33:38.027961,s_316997,2022-12
1_434,15.87,1.0,c_4958,m,1999.0,2023-01-18 04:15:31.410745,s_328547,2023-01
1_434,15.87,1.0,c_4958,m,1999.0,2021-08-13 08:34:02.686501,s_75102,2021-08
1_434,15.87,1.0,c_6714,f,1968.0,2021-12-01 08:08:12.191225,s_127716,2021-12
1_434,15.87,1.0,c_6714,f,1968.0,2021-08-02 03:14:48.436768,s_70214,2021-08
1_434,15.87,1.0,c_6714,f,1968.0,2022-07-17 00:31:13.130504,s_239425,2022-07
1_434,15.87,1.0,c_6714,f,1968.0,2022-11-09 04:00:37.089133,s_294906,2022-11
1_434,15.87,1.0,c_6714,f,1968.0,2022-03-27 08:31:38.494917,s_185249,2022-03
1_434,15.87,1.0,c_6714,f,1968.0,2021-12-13 04:48:57.413094,s_133579,2021-12
1_434,15.87,1.0,c_6714,f,1968.0,2022-01-09 04:00:37.089133,s_147113,2022-01
1_434,15.87,1.0,c_6714,f,1968.0,2021-05-17 00:31:13.130504,s_35505,2021-05
1_434,15.87,1.0,c_6714,f,1968.0,2021-05-27 08:31:38.494917,s_40186,2021-05
1_434,15.87,1.0,c_6714,f,1968.0,2022-04-27 08:31:38.494917,s_200113,2022-04
1_434,15.87,1.0,c_1609,m,1980.0,2021-09-17 04:57:39.895999,s_91101,2021-09
1_434,15.87,1.0,c_1609,m,1980.0,2023-01-11 12:51:58.297431,s_325311,2023-01
1_434,15.87,1.0,c_1609,m,1980.0,2022-07-03 19:58:32.811327,s_233099,2022-07
1_434,15.87,1.0,c_1609,m,1980.0,2021-03-07 05:21:25.875678,s_2893,2021-03
1_434,15.87,1.0,c_1609,m,1980.0,2022-09-03 19:58:32.811327,s_262811,2022-09
1_434,15.87,1.0,c_1609,m,1980.0,2022-07-03 19:15:09.032121,s_233082,2022-07
1_434,15.87,1.0,c_1609,m,1980.0,2022-02-28 03:56:45.641325,s_172000,2022-02
1_434,15.87,1.0,c_1609,m,1980.0,2021-09-01 16:32:00.208990,s_83626,2021-09
1_434,15.87,1.0,c_1609,m,1980.0,2021-07-23 04:17:10.179160,s_65943,2021-07
1_434,15.87,1.0,c_1609,m,1980.0,2021-06-03 19:15:09.032121,s_43629,2021-06
1_434,15.87,1.0,c_1609,m,1980.0,2022-01-11 12:51:58.297431,s_148241,2022-01
1_434,15.87,1.0,c_1609,m,1980.0,2022-12-23 04:17:10.179160,s_316071,2022-12
1_434,15.87,1.0,c_1609,m,1980.0,2021-12-08 01:28:59.875033,s_131034,2021-12
1_434,15.87,1.0,c_1609,m,1980.0,2022-08-01 16:32:00.208990,s_246906,2022-08
1_434,15.87,1.0,c_1609,m,1980.0,2022-09-03 19:15:09.032121,s_262794,2022-09
1_434,15.87,1.0,c_1609,m,1980.0,2021-05-28 01:41:56.173849,s_40494,2021-05
1_434,15.87,1.0,c_1609,m,1980.0,2021-09-15 12:09:32.083142,s_90282,2021-09
1_434,15.87,1.0,c_1609,m,1980.0,2021-11-05 04:13:39.524951,s_114934,2021-11
1_434,15.87,1.0,c_1609,m,1980.0,2022-11-28 03:56:45.641325,s_303868,2022-11
1_434,15.87,1.0,c_1609,m,1980.0,2022-04-11 12:51:58.297431,s_192468,2022-04
1_434,15.87,1.0,c_1609,m,1980.0,2022-11-08 01:28:59.875033,s_294347,2022-11
1_434,15.87,1.0,c_1609,m,1980.0,2021-06-03 19:58:32.811327,s_43646,2021-06
1_434,15.87,1.0,c_1609,m,1980.0,2022-03-28 03:56:45.641325,s_185607,2022-03
1_434,15.87,1.0,c_1609,m,1980.0,2021-05-18 23:56:59.832644,s_36386,2021-05
1_434,15.87,1.0,c_1609,m,1980.0,2023-01-05 04:13:39.524951,s_322191,2023-01
1_434,15.87,1.0,c_3454,m,1969.0,2022-01-07 05:34:55.602831,s_146172,2022-01
1_434,15.87,1.0,c_3454,m,1969.0,2023-02-13 09:09:20.841573,s_340950,2023-02
1_434,15.87,1.0,c_3454,m,1969.0,2022-05-28 23:37:35.317612,s_215545,2022-05
1_434,15.87,1.0,c_3454,m,1969.0,2021-09-28 23:37:35.317612,s_97110,2021-09
1_434,15.87,1.0,c_3454,m,1969.0,2021-06-13 09:09:20.841573,s_48021,2021-06
1_434,15.87,1.0,c_3454,m,1969.0,2022-08-14 06:33:09.071451,s_253049,2022-08
1_434,15.87,1.0,c_3454,m,1969.0,2021-08-14 19:23:14.032784,s_75744,2021-08
1_434,15.87,1.0,c_3454,m,1969.0,2022-08-13 09:09:20.841573,s_252624,2022-08
1_434,15.87,1.0,c_3454,m,1969.0,2022-12-15 19:43:36.819043,s_312572,2022-12
1_434,15.87,1.0,c_3454,m,1969.0,2021-07-14 06:33:09.071451,s_62058,2021-07
1_434,15.87,1.0,c_3454,m,1969.0,2021-09-24 22:04:03.959495,s_94963,2021-09
1_434,15.87,1.0,c_3454,m,1969.0,2022-04-24 22:04:03.959495,s_198966,2022-04
1_434,15.87,1.0,c_3454,m,1969.0,2022-01-26 07:39:49.761954,s_155370,2022-01
1_434,15.87,1.0,c_3454,m,1969.0,2022-07-15 19:43:36.819043,s_238876,2022-07
1_434,15.87,1.0,c_3454,m,1969.0,2023-01-24 22:04:03.959495,s_331857,2023-01
1_434,15.87,1.0,c_3454,m,1969.0,2022-09-07 05:34:55.602831,s_264463,2022-09
1_434,15.87,1.0,c_3454,m,1969.0,2022-01-15 19:43:36.819043,s_150322,2022-01
1_434,15.87,1.0,c_3454,m,1969.0,2021-06-01 07:49:46.453094,s_42482,2021-06
1_434,15.87,1.0,c_3454,m,1969.0,2022-11-14 19:23:14.032784,s_297590,2022-11
0_910,15.92,0.0,c_6714,f,1968.0,2021-08-01 10:20:30.508162,s_69898,2021-08
0_910,15.92,0.0,c_6714,f,1968.0,2022-06-01 10:20:30.508162,s_217183,2022-06
0_910,15.92,0.0,c_6714,f,1968.0,2022-04-01 10:20:30.508162,s_187669,2022-04
0_910,15.92,0.0,c_1609,m,1980.0,2021-03-09 22:13:33.183080,s_4113,2021-03
0_1882,15.95,0.0,c_1609,m,1980.0,2022-11-20 20:46:21.358956,s_300386,2022-11
0_1882,15.95,0.0,c_1609,m,1980.0,2022-05-26 07:45:01.654379,s_214181,2022-05
0_1882,15.95,0.0,c_1609,m,1980.0,2021-04-26 07:45:01.654379,s_25947,2021-04
0_1882,15.95,0.0,c_1609,m,1980.0,2021-11-20 20:46:21.358956,s_122590,2021-11
0_868,15.96,0.0,c_1609,m,1980.0,2021-12-17 13:53:50.314881,s_135775,2021-12
0_2008,15.97,0.0,c_6714,f,1968.0,2021-11-04 13:53:37.176031,s_114676,2021-11
0_2008,15.97,0.0,c_1609,m,1980.0,2022-01-20 08:21:52.983479,s_152490,2022-01
0_2008,15.97,0.0,c_1609,m,1980.0,2021-04-13 09:43:32.671774,s_19960,2021-04
0_132,15.97,0.0,c_1609,m,1980.0,2021-09-28 04:55:30.803341,s_96698,2021-09
